417192.000	1658	-246666.861	-4506700.629	4491862.537	0.00	0.00	0.00	1.49e-09	-8.44e-07	3.92	5.44	1.20	1.60	2	2	1	8
417193.000	1658	-246666.832	-4506700.618	4491862.529	0.00	0.00	0.00	1.97e-09	-8.44e-07	3.90	5.41	1.20	1.60	2	2	1	8
417194.000	1658	-246666.800	-4506700.606	4491862.527	0.00	0.00	0.00	2.41e-09	-8.44e-07	3.89	5.38	1.20	1.60	2	2	1	8
417195.000	1658	-246666.772	-4506700.607	4491862.529	0.00	0.00	0.00	1.54e-09	-8.44e-07	3.87	5.36	1.20	1.60	2	2	1	8
417196.000	1658	-246666.738	-4506700.592	4491862.530	0.00	0.00	0.00	2.88e-09	-8.44e-07	3.85	5.33	1.20	1.60	2	2	1	8
417197.000	1658	-246666.706	-4506700.576	4491862.535	0.00	0.00	0.00	3.73e-09	-8.45e-07	3.83	5.31	1.20	1.60	2	2	1	8
417198.000	1658	-246666.674	-4506700.561	4491862.545	0.00	0.00	0.00	3.78e-09	-8.45e-07	3.81	5.28	1.20	1.60	2	2	1	8
417199.000	1658	-246666.645	-4506700.552	4491862.559	0.00	0.00	0.00	3.65e-09	-8.46e-07	3.80	5.26	1.20	1.60	2	2	1	8
417200.000	1658	-246666.618	-4506700.554	4491862.575	0.00	0.00	0.00	1.96e-09	-8.46e-07	3.78	5.24	1.20	1.60	2	2	1	8
417201.000	1658	-246666.589	-4506700.552	4491862.586	0.00	0.00	0.00	4.43e-09	-8.46e-07	3.76	5.21	1.20	1.60	2	2	1	8
417202.000	1658	-246666.563	-4506700.553	4491862.596	0.00	0.00	0.00	3.91e-09	-8.46e-07	3.75	5.19	1.20	1.60	2	2	1	8
417203.000	1658	-246666.543	-4506700.554	4491862.600	0.00	0.00	0.00	 4e-09	-8.47e-07	3.73	5.17	1.20	1.60	2	2	1	8
417204.000	1658	-246666.525	-4506700.554	4491862.600	0.00	0.00	0.00	2.04e-09	-8.47e-07	3.71	5.15	1.20	1.60	2	2	1	8
417205.000	1658	-246666.512	-4506700.554	4491862.600	0.00	0.00	0.00	1.96e-09	-8.47e-07	3.70	5.12	1.20	1.60	2	2	1	8
417206.000	1658	-246666.507	-4506700.561	4491862.603	0.00	0.00	0.00	1.62e-09	-8.47e-07	3.68	5.10	1.20	1.60	2	2	1	8
417207.000	1658	-246666.508	-4506700.580	4491862.614	0.00	0.00	0.00	2.08e-09	-8.47e-07	3.67	5.08	1.20	1.60	2	2	1	8
417208.000	1658	-246666.512	-4506700.612	4491862.632	0.00	0.00	0.00	2.64e-09	-8.47e-07	3.65	5.06	1.20	1.60	2	2	1	8
417209.000	1658	-246666.514	-4506700.637	4491862.645	0.00	0.00	0.00	2.09e-09	-8.48e-07	3.64	5.04	1.20	1.60	2	2	1	8
417210.000	1658	-246666.518	-4506700.662	4491862.654	0.00	0.00	0.00	2.14e-09	-8.48e-07	3.62	5.02	1.20	1.60	2	2	1	8
417211.000	1658	-246666.524	-4506700.688	4491862.663	0.00	0.00	0.00	2.29e-09	-8.48e-07	3.61	5.00	1.20	1.60	2	2	1	8
417212.000	1658	-246666.531	-4506700.719	4491862.672	0.00	0.00	0.00	1.89e-09	-8.48e-07	3.59	4.98	1.20	1.60	2	2	1	8
417213.000	1658	-246666.544	-4506700.756	4491862.683	0.00	0.00	0.00	3.25e-09	-8.49e-07	3.58	4.96	1.20	1.60	2	2	1	8
417214.000	1658	-246666.558	-4506700.787	4491862.692	0.00	0.00	0.00	3.46e-09	-8.49e-07	3.56	4.94	1.20	1.60	2	2	1	8
417215.000	1658	-246666.571	-4506700.816	4491862.696	0.00	0.00	0.00	2.86e-09	-8.49e-07	3.55	4.92	1.20	1.60	2	2	1	8
417216.000	1658	-246666.580	-4506700.838	4491862.702	0.00	0.00	0.00	3.64e-09	-8.49e-07	3.54	4.90	1.20	1.60	2	2	1	8
417217.000	1658	-246666.588	-4506700.860	4491862.705	0.00	0.00	0.00	1.74e-09	-8.5e-07	3.52	4.88	1.20	1.60	2	2	1	8
417218.000	1658	-246666.592	-4506700.881	4491862.704	0.00	0.00	0.00	1.93e-09	-8.5e-07	3.51	4.86	1.20	1.60	2	2	1	8
417219.000	1658	-246666.595	-4506700.902	4491862.701	0.00	0.00	0.00	2.36e-09	-8.5e-07	3.49	4.84	1.20	1.60	2	2	1	8
417220.000	1658	-246666.599	-4506700.924	4491862.697	0.00	0.00	0.00	1.25e-09	-8.5e-07	3.48	4.82	1.20	1.60	2	2	1	8
417221.000	1658	-246666.606	-4506700.946	4491862.687	0.00	0.00	0.00	1.01e-09	-8.5e-07	3.47	4.80	1.20	1.60	2	2	1	8
417222.000	1658	-246666.609	-4506700.964	4491862.680	0.00	0.00	0.00	1.1e-09	-8.5e-07	3.45	4.79	1.20	1.60	2	2	1	8
417223.000	1658	-246666.609	-4506700.981	4491862.675	0.00	0.00	0.00	2.58e-09	-8.5e-07	3.44	4.77	1.20	1.60	2	2	1	8
417224.000	1658	-246666.609	-4506700.991	4491862.666	0.00	0.00	0.00	2.08e-09	-8.5e-07	3.43	4.75	1.20	1.60	2	2	1	8
417225.000	1658	-246666.608	-4506700.997	4491862.658	0.00	0.00	0.00	3.7e-09	-8.5e-07	3.42	4.73	1.20	1.60	2	2	1	8
417226.000	1658	-246666.611	-4506701.002	4491862.649	0.00	0.00	0.00	3.94e-09	-8.51e-07	3.40	4.72	1.20	1.60	2	2	1	8
417227.000	1658	-246666.617	-4506701.013	4491862.643	0.00	0.00	0.00	1.6e-09	-8.51e-07	3.39	4.70	1.20	1.60	2	2	1	8
417228.000	1658	-246666.626	-4506701.031	4491862.639	0.00	0.00	0.00	2.12e-09	-8.51e-07	3.38	4.68	1.20	1.60	2	2	1	8
417229.000	1658	-246666.636	-4506701.052	4491862.642	0.00	0.00	0.00	3.66e-09	-8.51e-07	3.37	4.67	1.20	1.60	2	2	1	8
417230.000	1658	-246666.647	-4506701.070	4491862.644	0.00	0.00	0.00	2.25e-09	-8.52e-07	3.36	4.65	1.20	1.60	2	2	1	8
417231.000	1658	-246666.656	-4506701.084	4491862.644	0.00	0.00	0.00	1.99e-09	-8.52e-07	3.34	4.63	1.20	1.60	2	2	1	8
417232.000	1658	-246666.667	-4506701.103	4491862.647	0.00	0.00	0.00	3.08e-09	-8.52e-07	3.33	4.62	1.20	1.60	2	2	1	8
417233.000	1658	-246666.677	-4506701.120	4491862.646	0.00	0.00	0.00	3.77e-09	-8.52e-07	3.32	4.60	1.20	1.60	2	2	1	8
417234.000	1658	-246666.681	-4506701.129	4491862.640	0.00	0.00	0.00	2.5e-09	-8.52e-07	3.31	4.59	1.20	1.60	2	2	1	8
417235.000	1658	-246666.675	-4506701.130	4491862.633	0.00	0.00	0.00	2.99e-09	-8.52e-07	3.29	4.56	1.20	1.60	2	2	1	8
417236.000	1658	-246666.666	-4506701.137	4491862.630	0.00	0.00	0.00	3.64e-09	-8.51e-07	3.28	4.54	1.20	1.60	2	2	1	8
417237.000	1658	-246666.657	-4506701.143	4491862.622	0.00	0.00	0.00	3.29e-09	-8.51e-07	3.26	4.52	1.20	1.60	2	2	1	8
417238.000	1658	-246666.653	-4506701.149	4491862.615	0.00	0.00	0.00	3.43e-09	-8.51e-07	3.25	4.50	1.20	1.60	2	2	1	8
417239.000	1658	-246666.656	-4506701.165	4491862.613	0.00	0.00	0.00	2.56e-09	-8.51e-07	3.23	4.48	1.20	1.60	2	2	1	8
417240.000	1658	-246666.655	-4506701.173	4491862.609	0.00	0.00	0.00	2.65e-09	-8.51e-07	3.22	4.46	1.20	1.60	2	2	1	8
417241.000	1658	-246666.656	-4506701.186	4491862.612	0.00	0.00	0.00	2.03e-09	-8.51e-07	3.20	4.43	1.20	1.60	2	2	1	8
